"comment","user_id"
"""*Jungkook is a baby","7"
"JK WILL ALWAYS BE A CUTE SMALL BABY FOR ARMY'S","296"
"Jungkook is my bias! He's so cute 🥺🤍","78"
"""His bunny smile tho😭😭🐰 He is so cute ","338"
"Jungkook is everyone baby bunny.....haha....","652"
"0:14 😂Pani puri😁","85"
"Who love bunny??","969"
"Precious precious baby JUNGKOOKIE 🐰💜","904"
"Jungkook Baby Keot😭😭💔💔💖","932"
"Jungkook is our BABY forever💜","311"
"Baby bunny 😭😍","800"
"**Army baby jungoooo**  *I'm jk~*","723"
"Who loves our cute bunny jungkook 💜💜🙋🙋","641"
"JUNGKOOK IS CUTE (◠ᴥ◕ʋ)","705"
"""Dear Kpop Vgk","471"
"Jungkook so cute 😆😆😆","433"
"❤️ *JUNGKOOK* ❤️","237"
"Jungkook is the cutest without trying","949"
"""* 1:41 *  Kookie: Ma","107"
"I have Teeth Like Junkooks Front teeth","654"
"He always will be our little baby 🐇","470"
"*We All Love Jungkook* 💜💜💜 *Saranghe*","20"
"I love kookie cause of his innocence","584"
"""His Bunnny dance","631"
"Kookie our sweet bunny 💜💜💜💜💜💜💜","813"
"Baby jk👶💜💜💜💜💜💜","961"
"2:26 Them: *complimenting him* Jk: *shyyyyy*","810"
"Kookie is so cute 💖💖💖 BTS forever","53"
"baby kookie the cure of sadness","741"
"junkook your so so funny baby 😂😁😁😂😂","589"
"""If he's 50 ","260"
"Jk is so cute 🥰","803"
"He is cutest boy in this whole universe 😍💜💜💜","187"
"Baby Jungkook I love you 💜💜💜","185"
"Kookie loye you","518"
"7:36 rm expressions 😍","818"
"Cute bunny kookie🐰💜💜","355"
"The second clip is so adorable 😂!","439"
"He is so adorable 😂😍","592"
"The way the hairdresser dragged him awwww","561"
"He's so cute 😍","465"
"Love you baby kookie 🥰💜💜","254"
"The real maknae....🙆✨","645"
"Kookie is so cute and sweet and like a baby","833"
"CUTEEEE.....","426"
"3:39 so cute 🥺💜","997"
"Grown ass Jungkook watching this: I- 👁👄👁","158"
"""Its the way his hyungs","632"
"""Wow","444"
"""Her acting is so good","220"
"Soyeon deserve an award for her acting skill","716"
"""I have no idea what this show is about","215"
"""Kim So Yeon unnie has good personality","730"
"she's amazingggg~~","586"
"i think seo jin act in s2 is little bet taky","518"
"They're amazing...","345"
"she is so talented!❤","705"
"This is one of the best kdrama i ever seen😊😊😊","826"
"What an amazing actress!!","396"
"Makin Deket nih yeee","39"
"My favorite drama and favorite people","207"
"6:52","800"
"""When she plays the piano","86"
"Seo Jin is my wife","896"
"6:52 what is the name of the song she is playing?","602"
"I LOVE THE PENT HOUSE 😘❤💕💖","176"
"""I am the 1","434"
"Waw","914"
"10:43 has the best 😍💋 💝💖❤️","769"
"86","293"
"86","940"
"86","885"
"86","277"
"86","991"
"86","301"
"86","227"
"86","357"
"86","567"
"86","50"
"86","650"
"86","957"
"86","775"
"86","56"
"86","325"
"86","608"
"86","720"
"86","935"
"86","156"
"86","546"
"86","839"
"86","10"
"86","528"
"86","471"
"86","312"
"86","568"
"86","733"
"86","328"
"86","925"
"86","305"
"86","929"
"86","259"
"86","216"
"86","246"
"86","683"
"86","266"
"86","519"
"86","191"
"86","829"
"86","453"
"86","432"
"86","761"
"86","656"
"86","691"
"86","62"
"86","382"
"86","176"
"86","378"
"86","336"
"86","168"
"86","546"
"86","585"
"86","642"
"86","487"
"86","577"
"86","221"
"86","986"
"86","166"
"86","573"
"86","23"
"86","904"
"86","680"
"86","706"
"86","126"
"86","389"
"86","414"
"86","520"
"86","655"
"86","177"
"86","31"
"86","148"
"86","328"
"86","812"
"86","282"
"86","283"
"86","299"
"86","90"
"86","127"
"86","24"
"86","552"
"86","575"
"86","840"
"86","203"
"86","12"
"86","177"
"86","939"
"86","955"
"86","144"
"86","896"
"86","118"
"86","863"
"86","223"
"86","202"
"86","52"
"86","175"
"86","671"
"86","713"
"86","919"
"86","285"
"86","782"
"Do aap Lai Le Aya Goriye.....  ❤","246"
"Ohh hello brothe great voice u have.❤️❤️","686"
"Love u Brother ji ❤❤❤❤","950"
"Big fan sarji","728"
"Love you karan 🥰🥰😍😍","26"
"Lub Jatta ❤ #Guri","186"
"Karan Sir ❤️❤️❤️❤️❤️","731"
"next song wait bro please ♥️♥️♥️","67"
"U r so cute bhaiya ❤","483"
"Osm song bro...✨","214"
"Big fan bhai..❤️🙏","313"
"# Karan Randhawa 🔥❤❤","506"
"Heyy broda 💙❤️","161"
"Your voice 😍❤💖","268"
"Beautiful ❤️","831"
"waiting for next song Karan paji","776"
"Love you  karan😘😘😘","287"
"U are so cute karan ....love from Pakistan","289"
"Amazing 😍😍","175"
"🔥😍❣️","200"
"Raat ke 1 baje upload kaun karta hai veere😶","672"
"100 million on phulkari 😍😍🤩😘","935"
"You are so beautiful 😘 ❤️❤️❤️❤️","542"
"I'm loving it","731"
"Love form jamshedpur Jharkhand","880"
"Sachi Bahut mehnat lagi aa","529"
"Veere bhut hi vedya song h #phulkarisong 🤗❤️❤️","648"
"❤️","86"
"Favourite song","59"
"Phulkaari 100m+ 💖❤😍","898"
"Sir plzz one reply big fan ❤❤","782"
"KR....❤👉👈❤","785"
"Great work","361"
"Lub u karan❤","322"
"Mast song hai bawa jeee from pakistan🇵🇰👅❤","574"
"Best song ever  😍❤💖😍","765"
"❤️❤️❤️","443"
"Haye jatt ❤😘","634"
"Awesome 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘","536"
"😍","46"
"गाना बहुत अच्छा है दिल खुश हो गया सुनकर 👌🏻❤️","555"
"Nice bro karan Randhawa","281"
"Nice karan randhawa ji 👏","729"
"Love you bro","799"
"Kaint 👌 song ♥️♥️😄😄","532"
"😘😘😘","746"
"Your voice awesome","20"
"Karan randhawa😍❤💖","744"
"Waah do din mein hi pura gaana shoot kar liya","497"
"Wow karna","751"
"💕💕💕💕💕🤩🤩🤩","209"
"I this 🎶","559"
"Kaali raat di bhi bts bnalo 😶","356"
"Big Fan Bro","390"
"Super bhai","807"
"Hii big fan sirr","706"
"hm.kainth","604"
"Very very best song 😍👍","109"
"Bhi fan ha bhi","123"
"Nice 👌","380"
"Wow😲🤩😍😍😍","433"
"Nice see sorting","626"
"Nice🌐🌐","753"
"I love it song","728"
"Nyc","177"
"Nice veer","874"
"Super","754"
"Hama v singer ban na ha plish halp","79"
"Hello Karan sir","437"
"Bhi insata pa follow kar rakha ha bhi","295"
"Very nice song 😍 😘 🤗 🤗","378"
"Nyc","52"
"Favourite ❤️ singar Karen","472"
"Nice song","973"
"Kive laga gaana","16"
"B.t.s","80"
"happier but crying a river as usual","887"
"""""""When this song ends","837"
"""i’m not crying","721"
"""*'It's alright","480"
"""""""When this song ends","120"
"Imagine how the animators took for this animation","233"
"TinyTan World Domination!!","789"
"""Wey","313"
"~cries hysterically~ & floods house with tears","988"
"At 1:26 jin's voice feels like heaven","646"
"""""""When this song ends","500"
"emotional twerking.","545"
"""BTS: _when the song ends","512"
"Why am I cryingㅠㅠ it's just an animation","676"
"2:23 LOOK AT YOONGI- HE'S SO CUTE WTHH🥺🥺","424"
"Suga is so cute","408"
"Crying and smiling at the same time 💜","55"
"""them: """"When this song ends","24"
"Crying over this animation","117"
"""""""this is my favorite song"""" me","752"
"""mds isso é para fazer uma Arrmy chorar isso sim","677"
"""When army's says","196"
"❤️❤️❤️","526"
"BTS really can do this magic🎊🎊","695"
"""Dear parents","155"
"Without BTS there is no hope in music","176"
"""*Seriously","586"
"Não eles são tão fofos. Acabam comigo","950"
"""“You didn’t find bts too late","18"
"my biggest dream    to hug bts in heaven","957"
"""Whenever I would feel sad","343"
"A love you jin","67"
"""Esto es tan precioso y significativo para Army","662"
"1:17 imagine waking up to see this","90"
"""At the end of the day","393"
"MY HOOPE WORLD  BTS. MY HOPE WORLD J HOOPEEEEEEEE","948"
"That smile of Yoongi Awww","893"
"I'm so lucky to born in BTS era","574"
"I'm here because I need their comfort","339"
"""I swear","148"
"I love my  Suga and jungkok","818"
"""Feliz","142"
"""Covid 19","574"
"I love my family  Bts+army=family              💜","924"
"Me to Bangtan: Thank you for existing","311"
"""This should make me cheer up","393"
"So we’re all crying huh😭💜💜","959"
"I simply ask for more Taehyung with this tattoo","256"
"They will make great content!","703"
"Bighit: This is a camer-  BTS: gun.","517"
"KIM TAEHYUNG     That's it that's the comment","329"
"""ok kim taehyung is already hot ","456"
"""I’ll forever be grateful to ON era","314"
"🇮  🇱 🇴 🇻 🇪 🇾 🇴 🇺  🇹 🇦 🇪 🇭 🇺 🇳 🇬","859"
"Funfact: everyone is staring at Taehyung's tattoo","754"
"Who wished to be the camera? hahaha","876"
"""Jin","142"
"""This Taehyung with messy hair","786"
"""I'm jealous of Tae's make-up artist lol","645"
"""Ah","501"
"V😍","981"
"""jimin : **just want to take pictures** jin","66"
"""Every time","738"
"Муд по жизни Чимин:","524"
"""While BTS is having fun with the camera","448"
"Jin's laughter is an instant serotonin booster.","514"
"كيم تايهونغ ♥️ ♥️♥️♥️♥️ حبيبي المستقبلي تايهونغ.","150"
"""Esses meninos","64"
"Jin en la foto que tomaron is just art","387"
"How amazing to see them fascinated by a Camera","633"
"Here Taehyung is truly fascinating!😍🥰","274"
"Tae is so beautiful❣️","301"
"TAEHYUNG LOOKING HAWT","987"
"""Jin is the eldest everyone","730"
"TURKISH A.R.M.Y BANGTAN SONYEONDAN","476"
"V is so cute and his simile very cute 😍😍","660"
"Everyone is drooling over tae's exposed chest","593"
"V♥️🥺","98"
"Kim taehyung wrecking my bias list","789"
"jks giggle is so cute it's like music on its own","312"
"5:22 my heart","542"
"We all know why Namjoon is sitting at the back","498"
"7:21 Namjoon's screams 🤣🤣 Baby baby","165"
"""It's so funny","215"
"0:21 namjoon’s little laugh 😆 so cute","300"
"0:25 v's laugh😍","514"
"1:40 namjoon‘s hair killed me","341"
"Namkook Cutiess 😭❤","934"
"0:25 Tae's giggle 🤭","981"
"Jimin stay stressing jungkook out😂","755"
"7:52 Taetae drive n gimme a boyfriend vibes !","357"
"When jungkook smile like bunny is so cute","152"
"""Omg ","504"
"How many international Army are here.  👇💜","308"
"7:40 look at namjoon sleeping 🤣🥰🥺","833"
"When jk was smiling he like a baby","670"
"When jimin was smiling he looks so cute","782"
"2:01 v so funny😂😄","430"
"Wow jimin can reach lol😃😂😃😃😃😃","894"
"О Чимин❤️💝","369"
"Junk kooks smile is so so so CUTE😊❤","754"
"The way that Jung kook drived","621"
"""I died with the baby laugh they put over Jimin","62"
"""When jimin","403"
"V's smile is to die for","830"
"بنت عربية علقت فسحو الطريق 😕💞","490"
"1:07  Aww 🥰 the Maknae line is so cuteeeee","767"
"0:05 hobi is really enjoying this like a baby","996"
"""Sem entender nd","739"
"0:31 jin🥺🍓","810"
"BTS fan from Kerala 😊💞","528"
"""My etv is gone","424"
"Jimin is sow cute","886"
"Wowwwww😍😍😍I love you BTS","762"
"""1:04 maknae line is so cute","372"
"Idk if I trust the  maknae line drive","638"
"1:30 JK being a good son","753"
"Jimin is cute","458"
"8:13 rm lol his voice","754"
"I didn't know that Jungkook rids a mother bike","441"
"Laugh at 1:04. The sound fx is so well match 🤣","873"
"RM saying wahhh wohhhh makes me happy ^.^","229"
"3:09 hobi going on his own way🤣🤣🤣","627"
"1:43 kookie’s curly hair tho 🥰","453"
"I like that 0:55 to 1:08 maknae line","998"
"01:08 the best faces vminkook maked","709"
"0:11 グクのoh my god 透明感凄すぎる😂😂","111"
"06:08ホソクさんwwwBgmそっちの方が合ってるwwwwww","308"
"8:10 え待ってなんで分かったの！？！？","666"
"4:07 ジミンちゃん「はい？(清楚系女子の振る舞い)」","384"
"個人的マニアック 9:24  スケッチブックがアナ雪","719"
"4:50こんな愛くるしいお父さんいないw (眼鏡かけたナムさん好きな同士おる？)","990"
"8:27この絵ほしいwwww","381"
"口臭が心配なアイドル笑笑笑笑笑笑笑笑笑笑笑笑笑笑死ぬ笑笑笑笑笑笑笑笑笑笑","780"
"3:52 やばい死ぬwwwつられるwww","628"
"ずっと窓拭き聞こえる‪w‪w‪w‪w‪w‪w‪w‪w‪w","796"
"10:37のナムさん可愛すぎ笑","414"
"グクの絵めちゃくちゃ上手いのにそのあとのジンくんで爆笑🤣🤣最初の絵とか殺されてるのかと思った笑","76"
"グクの肩幅の絵草😂 それで通じるのも草😂","383"
"11:05 のグクの笑い方可愛すぎかて","925"
"相変わらずの芸人魂 罰ゲームの台本の内容が小学生www","575"
"11:41  いやもうこの音本体出ちゃってるやつじゃんwwwwwwごめんなさいwww好きですwww","501"
"3:02 ナムジュンが女子みたいな声で『アァァァァー！』て叫んでるのなんか好き♡","493"
"全体的にホビがものすごい爆裂ハイテンションで草","831"
"まさかBTSの動画であんたがたどこさを聴こうとは……","315"
"肩幅だけでわかるジンくんの肩幅の広さ凄い","439"
"1:43テテがモゴモゴ喋ってるの可愛い💕笑笑","632"
"ググのOh  my  god　の美声やばい    0:11","497"
"3:50 あんたらちゃうねんWWW","93"
"5:32 ナムズンンンンンンンん可愛すぎ","253"
"8:27おもろすぎるw","874"
"ソッチニ可愛いって言われる度に共感でしかない","917"
"2:26ここのあぁぁぁーーーって叫びながらジャンプするジンくんが可愛すぎてwwwwwwwww","633"
"11:46 スガの後ろよく見てみんな！！！！！！！！！","593"
"0:26 爺さんのスパイダーマンじゃない?発言すごい的確で笑う","857"
"0:40のジンくんかわええぇぇえ// 11:13おなら劇場スタートです。","787"
"罰ゲームにて: このアイドルたちは何をやらされてんねんwwwwwwwww","224"
"0:39のジンめちゃくちゃかわええ","729"
"会話だけで当てるナムさんすごすぎてシンプルに鳥肌、、、！","587"
"ジミンちゃんと、ジン君が演技する時、「やるからにはやる😌」という覚悟が見えました...☺️","422"
"画面に映ってなくても、どこにいるかが分かる窓拭き。","464"
"1:16 身長差良き💜","229"
"2:59 むりしんどいwwww","540"
"何事も全力なホソクさん好きよwww","611"
"なんの間違いもなく芸人ですね(*⌒▽⌒*)","749"
"11:22 無駄に色気あって草","717"
"今回のホビのテンションめっちゃ高いと思うんだけどwwww","371"
"最近BTSの沼に入っしまったものですが、ここに迷い込みました… 最後…腹抱えて笑いました😂","261"
"待ってw この時のホビホビどうした？w あと、全体的にテンション高いしwww","155"
"ずっとホソギの目見てるテテが最高","768"
"最初のグクの「On my god」の透き通る声好きやわ。。（*°-°*)ｷｭﾝｯ♡","727"
"ナムさん見てないのにフランス当てちゃったww 面白すぎww","756"
"グクの絵が上手いのは有名やけど、 テテもセンスある ( ˶ˆ꒳ˆ˵ )","168"
"ホソク、スタイル良いし顔かっこいいのにほんと残念すぎるwwwww","633"
"見てられないヨ〜のテテ、保護です。","911"
"今日も窓拭き絶好調😂","838"
"1:15らぷもんひょん","816"
"8:27 しんどいwww最強にしんどいwww","931"
"ジミンちゃんが草www イライラジミン😂😂😂  ホビさん癖が強すぎw","281"
"ホビさんにとってはエルサがそんなふうに見えてたんだねw","200"
"罰ゲームが重すぎて笑う","772"
"最後グクちゃん見てられなくてユンギの後ろ隠れてるの可愛い","907"
"6:43 連行可愛すぎるんだがw","391"
"私もユンギと踊りたi..","622"
"ホソク氏初っ端から激しめやねwwwww","274"
"全体的にホビしんどい😂すき","57"
"3:49 3:49  しんどい...‪😂w‪w","395"
"9:24 めちゃくちゃプリティなスケッチブック","722"
"毎回思うけど、こんなに低予算でこんなに面白いなんて、最高すぎる🤣","345"
"11:17世界的アイドルにそんなんさすなww ここほんま草","543"
"9:24 シュガさんアナ雪やったのね","52"
"5:08草生え散らかしたwww","888"
"8:56 🐰{ちむちむ 可愛い〜🥺💜","954"
"サムネが一致しすぎててもうw","139"
"4:21グク幸せそうで何より可愛いなおい","662"
"マジで面白すぎるてwww バンタンもはやダンスと歌が上手な芸人だね👍","757"
"0:11  なんか可愛いぃぃ(*/▽＼*)","592"
"全力な姿かっこいいですってwwwww","98"
"なんか普通に演技上手すぎる｡","851"
"この時のナムさんの服の袖が長いから 笑う時萌え袖して口隠してるの本当に可愛い💜","4"
"一番最初のジミンの韓国語好きなんだけど😃","965"
"100万回再生おめでとうございます🎉👏👏👏🎊","157"
